time,NYE05.wind_speed_100m,NYE05.wave_height,RUWRF.wind_speed_100m,RUWRF.wind_dir_100m,NOAA.wave_height,NOAA.wave_dir,NOAA.wind_speed_10m,NOAA.wind_dir_10m
2019-08-21 03:00:00+00:00,3.4442,0.51,3.8727372131637265,128.53663699924908,0.74,126.16,3.55,132.4
2019-08-21 04:00:00+00:00,4.414383333333332,0.51,3.5166479541014364,134.0137396228334,0.74,126.13,3.69,127.75
2019-08-21 05:00:00+00:00,4.68,0.49,5.865130009812281,121.34279392409177,0.73,126.09,3.84,123.1
2019-08-21 06:00:00+00:00,5.07365,0.52,5.5975902589169,130.89954575821432,0.73,126.06,3.98,118.45
2019-08-21 07:00:00+00:00,5.025183333333333,0.51,6.671461522342569,132.3659640573418,0.73,126.04,3.96,145.67
2019-08-21 08:00:00+00:00,5.453333333333333,0.52,6.704832638318631,151.0978393483088,0.73,126.01,3.95,172.89
2019-08-21 09:00:00+00:00,5.591783333333333,0.57,6.37648741650074,164.98747835153188,0.73,125.99,3.93,200.11
2019-08-21 10:00:00+00:00,7.810366666666667,0.55,5.868896975385293,181.58211703937755,0.74,125.9,4.22,202.78
2019-08-21 11:00:00+00:00,14.929766666666666,0.56,5.626613428108512,189.9368918620709,0.74,125.81,4.5,205.46
2019-08-21 12:00:00+00:00,12.038649999999999,1.11,6.256031267930047,202.47104755421367,0.75,125.72,4.79,208.13
2019-08-21 13:00:00+00:00,11.038150000000002,1.31,6.7888741312754615,201.11013976829776,0.77,125.62,5.55,209.42
2019-08-21 14:00:00+00:00,9.402916666666668,0.97,7.710158964168015,199.04499413679596,0.8,125.53,6.3,210.71
2019-08-21 15:00:00+00:00,10.982466666666667,0.9,8.654283409263678,196.07916571434725,0.82,125.43,7.06,212.0
2019-08-21 16:00:00+00:00,11.381766666666666,0.99,9.917664706072935,204.40203511682859,0.88,125.38,7.55,211.74
2019-08-21 17:00:00+00:00,11.198083333333331,0.96,11.084539711676657,204.83405478312855,0.93,125.32,8.05,211.47
2019-08-21 18:00:00+00:00,12.4812,0.89,11.712103717125109,208.17385462784642,0.99,125.27,8.54,211.21
2019-08-21 19:00:00+00:00,12.491349999999999,0.97,12.501075930441926,210.653289434062,1.07,146.95,9.1,210.66
2019-08-21 20:00:00+00:00,12.815166666666668,1.04,13.9743781579111,211.78639264952218,1.14,168.64,9.67,210.12
2019-08-21 21:00:00+00:00,13.014466666666666,1.12,15.267513092312026,211.62861644730447,1.22,190.32,10.23,209.57
2019-08-21 22:00:00+00:00,12.988816666666665,1.22,16.578538987630086,211.18538187679246,1.27,192.55,9.8,209.75
2019-08-21 23:00:00+00:00,13.62785,1.3,16.692614915537153,211.6532003064744,1.31,194.77,9.36,209.92
2019-08-22 00:00:00+00:00,12.607133333333332,1.33,15.485433568301337,218.24045559107861,1.36,197.0,8.93,210.1
2019-08-22 01:00:00+00:00,12.492033333333334,1.31,11.219473411736201,221.42617103589785,1.37,200.59,8.66,209.77
2019-08-22 02:00:00+00:00,11.452216666666667,1.46,11.633194777408862,216.9869299699776,1.37,204.17,8.39,209.45
2019-08-22 03:00:00+00:00,9.45075,1.31,10.707073531545731,215.427651036913,1.38,207.76,8.12,209.12
2019-08-22 04:00:00+00:00,8.563566666666667,1.29,9.712962221104194,216.39783853670536,1.35,207.01,7.62,214.17
2019-08-22 05:00:00+00:00,8.48485,1.31,8.933163318659934,221.5359757993633,1.31,206.27,7.12,219.22
2019-08-22 06:00:00+00:00,8.397566666666668,1.25,7.68299965759421,228.8467056345187,1.28,205.52,6.62,224.27
2019-08-22 07:00:00+00:00,9.0163,1.15,6.950714869525765,231.06445271605443,1.25,203.32,6.07,237.31
2019-08-22 08:00:00+00:00,8.573416666666667,1.05,6.6584406896089705,247.79921071296798,1.23,201.12,5.52,250.34
2019-08-22 09:00:00+00:00,8.5948,1.14,7.3606120994381525,255.4097551759924,1.2,198.92,4.97,263.38
2019-08-22 10:00:00+00:00,8.7208,1.22,5.646301090557727,251.3640125551667,1.2,196.48,4.88,260.54
2019-08-22 11:00:00+00:00,8.45255,1.12,5.810529078512657,257.80628400182195,1.21,194.03,4.8,257.71
2019-08-22 12:00:00+00:00,7.290983333333333,1.19,5.208202543775628,257.1902987267452,1.21,191.59,4.71,254.87
2019-08-22 13:00:00+00:00,7.787233333333333,1.21,4.591857640558712,266.8898036608204,1.23,189.85,4.97,260.87
2019-08-22 14:00:00+00:00,6.9086,1.12,4.749436019588052,262.1582734316074,1.26,188.11,5.24,266.87
2019-08-22 15:00:00+00:00,6.642633333333333,1.17,5.0634915245868815,240.8450874482179,1.28,186.37,5.5,272.87
2019-08-22 16:00:00+00:00,8.093216666666665,1.21,5.637411208202924,235.21780895904232,1.29,186.71,5.33,259.76
2019-08-22 17:00:00+00:00,8.027166666666666,1.21,5.844292905630268,240.631714081769,1.3,187.05,5.15,246.65
2019-08-22 18:00:00+00:00,7.606516666666665,1.17,6.3394394663512585,249.36052747521168,1.31,187.39,4.98,233.54
2019-08-22 19:00:00+00:00,8.763183333333332,1.15,6.538216208306483,235.81848976507663,1.3,188.18,5.73,229.83
2019-08-22 20:00:00+00:00,8.529683333333333,1.27,7.798968520888478,219.58300231249916,1.3,188.98,6.47,226.12
2019-08-22 21:00:00+00:00,9.8108,1.15,10.042024782825099,223.17609233241237,1.29,189.77,7.22,222.41
2019-08-22 22:00:00+00:00,9.694283333333333,1.3,11.505158946461911,221.37940681083407,1.29,190.39,7.25,217.94
2019-08-22 23:00:00+00:00,9.94665,1.4,12.741372024658597,229.1460755033761,1.29,191.01,7.27,213.48
2019-08-23 00:00:00+00:00,11.880216666666668,1.41,12.940972170487886,228.28665271973628,1.29,191.63,7.3,209.01
2019-08-23 01:00:00+00:00,12.668399999999998,1.31,10.325425125867657,222.49237825247872,1.31,191.98,7.45,218.17
2019-08-23 02:00:00+00:00,12.289399999999999,1.49,10.988744465954044,224.29990498917422,1.32,192.34,7.6,227.33
2019-08-23 03:00:00+00:00,12.120816666666668,1.45,11.24953763854547,229.6581516663381,1.34,192.69,7.75,236.49
2019-08-23 04:00:00+00:00,10.36295,1.49,10.913439159363627,243.362822483647,1.33,192.78,7.77,260.08
2019-08-23 05:00:00+00:00,3.81545,1.31,10.327689620836617,315.46797942263726,1.31,192.88,7.79,283.67
2019-08-23 06:00:00+00:00,1.5611833333333334,1.15,6.354692862903893,342.6325814709225,1.3,192.97,7.81,307.26
2019-08-23 07:00:00+00:00,2.9873333333333334,1.22,3.9406113791073323,339.96995609973067,1.25,192.41,5.41,279.11
2019-08-23 08:00:00+00:00,3.755233333333333,1.19,3.441636772512964,33.31581237556304,1.21,191.84,3.02,250.95
2019-08-23 09:00:00+00:00,3.5819833333333335,1.08,5.040255571024884,34.05389746900238,1.16,191.28,0.62,222.8
2019-08-23 10:00:00+00:00,4.210483333333333,1.03,5.923068396648071,41.985866458861096,1.12,190.5,1.13,259.07
2019-08-23 11:00:00+00:00,5.4908166666666665,0.96,6.47123580641558,53.15716542622158,1.09,189.73,1.65,295.33
2019-08-23 12:00:00+00:00,7.819483333333333,0.96,6.5256749650750985,54.386947705758764,1.05,188.95,2.16,331.6
2019-08-23 13:00:00+00:00,10.133316666666667,0.99,8.05758712212489,22.9922769061036,1.04,188.3,4.36,353.77
2019-08-23 14:00:00+00:00,10.8237,1.08,11.66013644774085,16.1883460356525,1.02,187.66,6.56,15.93
2019-08-23 15:00:00+00:00,8.7983,1.1,9.686806888632745,17.248685683419918,1.01,187.01,8.76,38.1
2019-08-23 16:00:00+00:00,6.420133333333333,1.22,9.201102838864749,10.660294473775993,1.01,186.5,8.09,31.67
2019-08-23 17:00:00+00:00,4.1493166666666665,1.08,7.331898909414022,13.489819032528032,1.0,185.99,7.42,25.23
2019-08-23 18:00:00+00:00,3.2631666666666668,1.05,5.073997456113852,13.355190496793227,1.0,185.48,6.75,18.8
2019-08-23 19:00:00+00:00,3.33405,0.99,5.088055823676084,16.404985886657755,1.0,185.22,5.88,2.69
2019-08-23 20:00:00+00:00,5.092833333333332,1.04,3.4089850697326063,358.0266360301836,0.99,184.96,5.02,346.58
2019-08-23 21:00:00+00:00,4.275266666666666,0.96,2.6104784217635166,358.6179659098368,0.99,184.7,4.15,330.47
2019-08-23 22:00:00+00:00,4.1521,0.91,2.1030778394098357,13.881017221058755,0.98,184.83,4.63,350.2
2019-08-23 23:00:00+00:00,5.88765,0.91,1.5311440574897035,358.58399252522963,0.98,184.97,5.12,9.92
2019-08-24 00:00:00+00:00,7.436083333333333,0.86,1.4481693546516792,10.620019174501179,0.97,185.1,5.6,29.65
2019-08-24 01:00:00+00:00,6.816633333333333,0.78,4.5070216314618285,11.783266872594426,0.97,185.73,5.82,19.77
2019-08-24 02:00:00+00:00,7.619783333333334,0.85,4.727869484261146,4.06217437997401,0.97,186.35,6.04,9.88
2019-08-24 03:00:00+00:00,8.086016666666668,0.84,5.9649542111723175,353.940926797267,0.97,186.98,6.26,0.0
2019-08-24 04:00:00+00:00,8.9393,0.74,7.092656006537923,1.4652602402355797,0.98,187.43,6.73,4.71
2019-08-24 05:00:00+00:00,9.4339,0.8,7.827810617970765,12.507050885412752,0.98,187.88,7.21,9.43
2019-08-24 06:00:00+00:00,10.596133333333334,0.86,9.663177145901868,24.044260867027106,0.99,188.33,7.68,14.14
2019-08-24 07:00:00+00:00,11.764883333333332,0.97,10.332832617683467,44.353488567434454,1.03,187.76,8.95,21.07
2019-08-24 08:00:00+00:00,12.685466666666665,1.13,11.640163691791566,43.13263701323893,1.06,187.19,10.22,27.99
2019-08-24 09:00:00+00:00,12.978383333333333,1.35,12.80326820935652,37.50711572522931,1.1,186.62,11.49,34.92
2019-08-24 10:00:00+00:00,12.221683333333333,1.39,11.797010016459529,42.46747253910769,1.15,136.56,11.18,35.24
2019-08-24 11:00:00+00:00,11.6342,1.51,10.147427394551151,43.593590692132864,1.19,86.5,10.87,35.56
2019-08-24 12:00:00+00:00,11.028833333333333,1.53,9.84987622387412,40.07227068090549,1.24,36.44,10.56,35.88
2019-08-24 13:00:00+00:00,10.073566666666666,1.35,9.198345863213373,43.5805408697787,1.24,41.29,9.87,35.56
2019-08-24 14:00:00+00:00,9.27455,1.4,8.50568816969259,42.416266366214536,1.23,46.13,9.18,35.24
2019-08-24 15:00:00+00:00,8.266666666666667,1.24,7.814693760934611,36.22458404485798,1.23,50.98,8.49,34.92
2019-08-24 16:00:00+00:00,7.9014,1.18,8.550098819815451,33.73597283876069,1.19,59.67,8.08,36.02
2019-08-24 17:00:00+00:00,7.53685,1.21,7.531355237824492,36.31425644713738,1.16,68.37,7.68,37.13
2019-08-24 18:00:00+00:00,6.375416666666667,1.09,6.980856314671232,38.082650874327726,1.12,77.06,7.27,38.23
2019-08-24 19:00:00+00:00,6.401516666666667,0.97,6.785237857063497,36.71993130690617,1.09,81.26,6.78,43.02
2019-08-24 20:00:00+00:00,6.11775,0.91,6.907826516222809,38.28771198177447,1.07,85.46,6.28,47.81
2019-08-24 21:00:00+00:00,6.361866666666667,0.82,6.847753953622397,44.955541144612596,1.04,89.66,5.79,52.6
2019-08-24 22:00:00+00:00,6.410366666666666,0.83,7.063519781263771,48.59007979376964,0.99,95.46,5.54,53.13
2019-08-24 23:00:00+00:00,6.583983333333333,0.76,6.963537302820098,57.89925093785405,0.94,101.25,5.3,53.67
2019-08-25 00:00:00+00:00,7.0294,0.77,6.566713795923433,64.57112109093214,0.89,107.05,5.05,54.2
2019-08-25 01:00:00+00:00,8.132466666666666,0.75,6.117661839051911,61.08014658388157,0.91,104.39,5.5,56.87
2019-08-25 02:00:00+00:00,8.792833333333332,0.75,6.336524034847258,62.70395805743328,0.94,101.73,5.95,59.55
2019-08-25 03:00:00+00:00,11.730983333333334,0.8,7.83158078736538,67.66376336463918,0.96,99.07,6.4,62.22
2019-08-25 04:00:00+00:00,11.7958,1.12,8.639583155535346,68.65777221032005,1.0,92.03,7.01,62.59
2019-08-25 05:00:00+00:00,12.080283333333334,1.44,7.641150778923906,65.42923956951921,1.05,84.99,7.62,62.97
2019-08-25 06:00:00+00:00,10.2969,1.34,8.050279163708348,68.71265989188919,1.09,77.95,8.23,63.34
2019-08-25 07:00:00+00:00,10.763916666666667,1.55,6.87038254984641,91.66339599903448,1.12,78.24,8.17,62.07
2019-08-25 08:00:00+00:00,11.3574,1.72,8.595293088835154,73.72415214083367,1.16,78.52,8.11,60.81
2019-08-25 09:00:00+00:00,10.906766666666668,1.6,8.37882095712745,72.24648951053717,1.19,78.81,8.05,59.54
2019-08-25 10:00:00+00:00,11.447283333333333,1.45,7.527950627313196,60.39115727213471,1.23,76.6,8.92,56.05
2019-08-25 11:00:00+00:00,11.613483333333335,1.71,8.562747748824032,56.795724785099935,1.28,74.38,9.79,52.57
2019-08-25 12:00:00+00:00,11.6721,1.77,5.81106183528358,88.99145384704956,1.32,72.17,10.66,49.08
2019-08-25 13:00:00+00:00,12.934449999999998,1.81,9.935944628813608,61.61901993200877,1.35,71.21,10.9,45.39
2019-08-25 14:00:00+00:00,13.249916666666666,2.07,9.442765418685928,67.169146209664,1.39,70.25,11.13,41.7
2019-08-25 15:00:00+00:00,14.015266666666667,2.27,8.528321019323428,58.067465919437275,1.42,69.29,11.37,38.01
2019-08-25 16:00:00+00:00,14.993749999999999,2.38,9.913689488603,37.028782643579795,1.47,68.97,11.13,43.65
2019-08-25 17:00:00+00:00,15.9677,2.65,11.718478012305582,40.90522603588869,1.51,68.66,10.88,49.3
2019-08-25 18:00:00+00:00,16.968533333333333,2.72,10.984637223544347,61.106566305453605,1.56,68.34,10.64,54.94
2019-08-25 19:00:00+00:00,16.7169,2.79,9.400744627276596,69.01714699199624,1.67,68.85,11.12,57.07
2019-08-25 20:00:00+00:00,16.604666666666667,2.54,10.804446571420717,54.90956169747318,1.77,69.37,11.61,59.19
2019-08-25 21:00:00+00:00,16.792949999999998,2.95,10.516797677969665,48.74767146934568,1.88,69.88,12.09,61.32
2019-08-25 22:00:00+00:00,16.84883333333333,2.99,11.45531487219463,70.80362498047572,2.07,70.93,12.04,58.47
2019-08-25 23:00:00+00:00,16.51425,3.11,11.977940843999724,67.77387488045451,2.27,71.99,12.0,55.62
2019-08-26 00:00:00+00:00,14.671566666666665,3.16,11.00296674135051,55.880534363783,2.46,73.04,11.95,52.77
2019-08-26 01:00:00+00:00,15.621400000000001,3.01,13.288185362764805,50.36214120204489,2.47,74.46,12.2,50.65
2019-08-26 02:00:00+00:00,15.626216666666666,2.96,12.606045289074427,50.19902304916832,2.49,75.89,12.45,48.54
2019-08-26 03:00:00+00:00,15.1173,2.89,12.019096550424251,53.27279576491708,2.5,77.31,12.7,46.42
2019-08-26 04:00:00+00:00,13.735550000000002,2.7,11.077766513463805,42.08472694814452,2.46,78.26,12.37,47.62
2019-08-26 05:00:00+00:00,13.572716666666667,2.75,11.108085249542814,53.807524065452874,2.43,79.21,12.03,48.83
2019-08-26 06:00:00+00:00,12.274299999999998,2.74,11.273704698218035,53.82081579172485,2.39,80.16,11.7,50.03
2019-08-26 07:00:00+00:00,13.106399999999999,2.61,11.19021370133612,49.00452276663395,2.34,80.71,11.55,51.53
2019-08-26 08:00:00+00:00,13.074633333333333,2.6,10.923339122555564,52.61535163699085,2.3,81.27,11.39,53.03
2019-08-26 09:00:00+00:00,11.143433333333334,2.54,10.895935311367557,53.53576622540453,2.25,81.82,11.24,54.53
2019-08-26 10:00:00+00:00,11.3619,2.67,10.384942237889822,57.503468585726864,2.2,82.52,11.02,51.95
2019-08-26 11:00:00+00:00,11.290883333333333,2.52,9.553450433629454,61.12396991490408,2.16,83.23,10.79,49.36
2019-08-26 12:00:00+00:00,10.783466666666667,2.29,9.027537942541397,53.03396391352237,2.11,83.93,10.57,46.78
2019-08-26 13:00:00+00:00,10.369033333333332,2.39,9.51262524856114,54.00423330164301,2.08,84.77,10.34,50.01
2019-08-26 14:00:00+00:00,10.50165,2.21,9.030249067118767,56.234241790629994,2.06,85.62,10.11,53.24
2019-08-26 15:00:00+00:00,10.687083333333334,2.1,8.76024695532972,59.13003800681372,2.03,86.46,9.88,56.47
2019-08-26 16:00:00+00:00,10.852616666666668,2.08,8.170114943995856,57.558804172207836,2.0,87.24,9.38,58.21
2019-08-26 17:00:00+00:00,10.065516666666666,2.01,8.308288896922539,59.6037175580617,1.97,88.03,8.87,59.95
2019-08-26 18:00:00+00:00,10.977833333333335,1.92,8.13033295340162,61.57198733485717,1.94,88.81,8.37,61.69
2019-08-26 19:00:00+00:00,10.969716666666665,1.94,8.17182355994956,65.46173842789568,1.91,88.89,8.44,62.91
2019-08-26 20:00:00+00:00,10.775716666666668,1.99,7.448155849486817,66.51113932479888,1.89,88.97,8.52,64.13
2019-08-26 21:00:00+00:00,11.534216666666667,2.19,8.024858816703878,68.2559648119286,1.86,89.05,8.59,65.35
2019-08-26 22:00:00+00:00,11.989600000000001,1.91,7.571384913748979,73.10870102212807,1.85,88.47,8.16,64.61
2019-08-26 23:00:00+00:00,11.056333333333333,2.04,7.295956319904543,66.4321202716269,1.83,87.89,7.73,63.88
2019-08-27 00:00:00+00:00,10.599083333333333,2.15,7.1297487454639095,70.9356700607425,1.82,87.31,7.3,63.14
2019-08-27 01:00:00+00:00,9.916133333333333,2.13,7.982182182220733,67.91819603460897,1.8,86.62,7.36,68.03
2019-08-27 02:00:00+00:00,9.715566666666668,2.02,7.821573371984483,71.32965711736779,1.78,85.93,7.42,72.93
2019-08-27 03:00:00+00:00,8.9109,2.1,8.21342296347357,76.81487551498891,1.76,85.24,7.48,77.82
2019-08-27 04:00:00+00:00,8.323916666666667,1.92,6.831831917491336,73.55091701713917,1.72,85.23,7.04,75.25
2019-08-27 05:00:00+00:00,6.640733333333333,1.93,6.566129293297597,72.43765200724033,1.69,85.22,6.61,72.68
2019-08-27 06:00:00+00:00,6.162833333333334,1.93,6.583079594509266,71.10093306102362,1.65,85.21,6.17,70.11
2019-08-27 07:00:00+00:00,6.201783333333334,1.84,6.384407130195541,72.27979457727649,1.62,85.8,5.89,68.73
2019-08-27 08:00:00+00:00,5.9540999999999995,1.89,5.833743251989434,73.81834918010918,1.6,86.4,5.6,67.36
2019-08-27 09:00:00+00:00,6.507966666666666,1.87,5.412398330600868,76.77930092426902,1.57,86.99,5.32,65.98
2019-08-27 10:00:00+00:00,6.407566666666667,1.79,5.328486583951422,73.23580398345234,1.56,87.36,5.4,72.26
2019-08-27 11:00:00+00:00,6.414549999999999,1.86,5.463155878744465,78.79103871485461,1.55,87.72,5.48,78.55
2019-08-27 12:00:00+00:00,6.857349999999999,1.84,5.8534605450803046,73.81233781156152,1.54,88.09,5.56,84.83
2019-08-27 13:00:00+00:00,6.510349999999999,1.67,6.261986050613307,71.65222053633386,1.54,88.28,5.02,90.45
2019-08-27 14:00:00+00:00,5.971833333333333,1.73,6.386078205755831,68.7223741305134,1.53,88.47,4.48,96.08
2019-08-27 15:00:00+00:00,5.890333333333333,1.86,6.684930791896536,73.32806625722549,1.53,88.66,3.94,101.7
2019-08-27 16:00:00+00:00,6.552883333333334,1.64,5.624547475845579,79.19249266239262,1.52,88.14,4.3,100.9
2019-08-27 17:00:00+00:00,7.1598,1.83,4.816995321139407,77.66332795844698,1.51,87.61,4.66,100.09
2019-08-27 18:00:00+00:00,7.241333333333333,1.78,4.239158363387676,89.41686206142298,1.5,87.09,5.02,99.29
2019-08-27 19:00:00+00:00,6.39965,1.58,4.972966161235332,96.51427141597435,1.48,86.75,4.69,98.18
2019-08-27 20:00:00+00:00,6.314883333333333,1.54,4.51126344818952,99.71413252565605,1.46,86.41,4.36,97.06
2019-08-27 21:00:00+00:00,6.26565,1.45,5.019855888723013,98.25897742603719,1.44,86.07,4.03,95.95
2019-08-27 22:00:00+00:00,6.522383333333333,1.46,5.664841132183198,100.73540861832943,1.42,86.06,4.53,97.02
2019-08-27 23:00:00+00:00,7.454250000000001,1.34,6.325902864698407,108.49174751182795,1.4,86.05,5.02,98.09
2019-08-28 00:00:00+00:00,7.729583333333333,1.27,6.716116963586124,108.07407136739332,1.38,86.04,5.52,99.16
2019-08-28 01:00:00+00:00,7.243666666666666,1.31,6.172799637706636,114.71125778650554,1.37,86.25,5.05,96.45
2019-08-28 02:00:00+00:00,6.24125,1.47,5.420737192206834,113.71044212665272,1.35,86.45,4.58,93.75
2019-08-28 03:00:00+00:00,5.350233333333333,1.37,5.221900245811855,104.52256265434728,1.34,86.66,4.11,91.04
2019-08-28 04:00:00+00:00,4.831266666666667,1.3,4.7543666472547885,108.88217352390012,1.33,86.95,4.02,91.05
2019-08-28 05:00:00+00:00,6.204983333333334,1.44,5.004431490294848,109.48872665373831,1.31,87.25,3.92,91.06
2019-08-28 06:00:00+00:00,6.91855,1.28,5.7663494953800045,103.54231811216049,1.3,87.54,3.83,91.07
2019-08-28 07:00:00+00:00,7.688583333333333,1.37,6.188668954287549,94.8721469073292,1.29,87.91,4.49,79.4
2019-08-28 08:00:00+00:00,8.535933333333332,1.33,6.345791139816238,87.20718770986771,1.29,88.29,5.15,67.72
2019-08-28 09:00:00+00:00,9.033900000000001,1.29,7.798109635822803,81.85378504722593,1.28,88.66,5.81,56.05
2019-08-28 10:00:00+00:00,9.944683333333332,1.25,8.399876313090582,77.93793457868149,1.28,89.71,5.96,56.66
2019-08-28 11:00:00+00:00,10.034433333333334,1.31,9.006413186651072,72.64471876271688,1.29,90.76,6.1,57.28
2019-08-28 12:00:00+00:00,9.62015,1.38,8.922584704493842,78.99483532715868,1.29,91.81,6.25,57.89
2019-08-28 13:00:00+00:00,7.684133333333334,1.33,9.052929636322391,87.40217105092876,1.29,93.15,6.61,52.78
2019-08-28 14:00:00+00:00,7.672183333333333,1.41,10.584708438205435,98.19778965005504,1.29,94.49,6.96,47.67
2019-08-28 15:00:00+00:00,8.150183333333333,1.3,12.610437968544742,98.41178620710946,1.29,95.83,7.32,42.56
2019-08-28 16:00:00+00:00,7.915150000000001,1.36,10.0043522478621,86.70638390483923,1.29,96.3,5.75,53.81
2019-08-28 17:00:00+00:00,8.725916666666667,1.31,6.807063571799834,139.70642110965292,1.29,96.76,4.19,65.05
2019-08-28 18:00:00+00:00,8.5324,1.23,7.876278984613613,179.32914137440804,1.29,97.23,2.62,76.3
2019-08-28 19:00:00+00:00,8.138316666666666,1.22,6.94733809986511,165.71854661680558,1.29,99.9,2.32,44.57
2019-08-28 20:00:00+00:00,6.451333333333333,1.17,6.620567319717993,172.87723168662723,1.3,102.56,2.03,12.83
2019-08-28 21:00:00+00:00,6.3643833333333335,1.18,8.086111603137532,172.29904235144048,1.3,105.23,1.73,341.1
2019-08-28 22:00:00+00:00,7.024249999999999,1.22,7.480467400212051,175.41787484955935,1.3,110.53,2.86,323.06
2019-08-28 23:00:00+00:00,6.6218,1.31,6.590613249296196,190.6617354555105,1.31,115.82,4.0,305.02
2019-08-29 00:00:00+00:00,5.954866666666667,1.43,7.158412356306092,205.5691937501853,1.31,121.12,5.13,286.98
2019-08-29 01:00:00+00:00,4.8074666666666666,1.3,4.215406254496712,291.04059168147364,1.33,128.71,5.02,296.47
2019-08-29 02:00:00+00:00,4.303,1.32,2.395425829211081,299.0538308623297,1.36,136.29,4.9,305.96
2019-08-29 03:00:00+00:00,6.010358333333333,1.39,3.1792310861921886,293.54987139622847,1.38,143.88,4.79,315.45
2019-08-29 04:00:00+00:00,8.266683333333331,1.45,5.924444865093727,307.84159180240266,1.4,145.15,5.07,318.99
2019-08-29 05:00:00+00:00,6.13805,1.48,5.589752880798337,312.9151129450507,1.41,146.41,5.35,322.52
2019-08-29 06:00:00+00:00,7.266383333333334,1.36,6.373878158070828,329.9335418610393,1.43,147.68,5.63,326.06
2019-08-29 07:00:00+00:00,7.034466666666667,1.36,7.791546254216425,330.5669941877591,1.44,148.56,6.2,329.24
2019-08-29 08:00:00+00:00,9.163033333333333,1.38,6.159094341299754,343.3225850666895,1.45,149.45,6.78,332.43
2019-08-29 09:00:00+00:00,9.454066666666668,1.38,8.425040849025468,352.00098448394857,1.46,150.33,7.35,335.61
2019-08-29 10:00:00+00:00,12.419083333333333,1.31,9.169568906556355,355.1737394941414,1.48,151.31,7.76,339.09
2019-08-29 11:00:00+00:00,13.728533333333337,1.24,10.391800149287908,0.4385786249378043,1.5,152.3,8.17,342.57
2019-08-29 12:00:00+00:00,12.539416666666666,1.35,11.276964710178628,350.9889428844992,1.52,153.28,8.58,346.05
2019-08-29 13:00:00+00:00,10.898366666666666,1.29,11.146456416499284,350.2413703848987,1.53,154.11,8.32,339.59
